test,dataset,delta_id,cluster_timestamp,iteration,scheduling_latency,algorithm_time,flowsolver_time,total_time,total_changes,new_node,remove_node,new_arc,change_arc,remove_arc
incremental,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
incremental,medium,141,3073943345,2,0.001732,0.000909,0.0863388,0.152943,14,7,0,0,7,0
incremental,medium,142,3094321330,2,0.000803,0.000803,0.0862487,0.171291,3,2,0,0,1,0
incremental,medium,143,3094322133,2,0.001688,0.000894,0.0861212,0.151699,10,5,0,0,5,0
incremental,medium,144,3238164733,2,0.000833,0.000833,0.0859487,0.19584,3,2,0,0,1,0
incremental,medium,145,3238165566,2,0.002822,0.001997,0.0877932,0.168645,94,47,0,0,47,0
incremental,medium,146,3238167563,2,0.003031,0.001058,0.0868745,0.154547,24,12,0,0,12,0
incremental,medium,147,3261531764,2,0.000817,0.000817,0.0866154,0.173345,3,2,0,0,1,0
incremental,medium,148,3275426483,2,0.000793,0.000793,0.0867654,0.152279,3,2,0,0,1,0
incremental,medium,149,3275427276,2,0.00177,0.000979,0.0866663,0.153905,18,9,0,0,9,0
incremental,medium,150,3283517564,2,0.000839,0.000839,0.0864927,0.154618,3,2,0,0,1,0
incremental,medium,151,3327178865,2,0.000802,0.000802,0.0864573,0.154015,3,2,0,0,1,0
incremental,medium,152,3410842431,2,0.000794,0.000794,0.0863978,0.163312,3,2,0,0,1,0
incremental,medium,153,3410843225,2,0.001793,0.001077,0.0869102,0.160313,24,12,0,0,12,0
incremental,medium,154,3410844302,2,0.002677,0.001664,0.0879081,0.16304,68,34,0,0,34,0
incremental,medium,155,3410845966,2,0.002496,0.000875,0.086821,0.152638,12,6,0,0,6,0
incremental,medium,156,3525978000,2,0.000817,0.000817,0.0865962,0.201316,3,2,0,0,1,0
incremental,medium,157,3525978817,2,0.002823,0.002013,0.0886598,0.170717,98,49,0,0,49,0
incremental,medium,158,3525980830,2,0.002915,0.00094,0.0875982,0.15581,16,8,0,0,8,0
incremental,medium,159,3548279981,2,0.00082,0.00082,0.0877468,0.173143,3,2,0,0,1,0
incremental,medium,160,3549872960,2,0.000808,0.000808,0.0876449,0.15247,3,2,0,0,1,0
incremental,medium,161,3549873768,2,0.002591,0.0018,0.0891282,0.170606,86,43,0,0,43,0
incremental,medium,162,3549875568,2,0.002823,0.001038,0.0883634,0.158067,26,13,0,0,13,0
incremental,medium,163,3850148600,2,0.000825,0.000825,0.0883465,0.21879,3,2,0,0,1,0
incremental,medium,164,3851600268,2,0.0008,0.0008,0.0879302,0.153451,3,2,0,0,1,0
incremental,medium,165,3851601068,2,0.002628,0.001834,0.0898406,0.171027,84,42,0,0,42,0
incremental,medium,166,3851602902,2,0.002974,0.001144,0.0891285,0.159406,28,14,0,0,14,0
incremental,medium,167,3901568655,2,0.000813,0.000813,0.0887401,0.178232,3,2,0,0,1,0
incremental,medium,168,3901569468,2,0.00176,0.000954,0.0886983,0.154694,4,2,0,0,2,0
incremental,medium,169,3935955155,2,0.000835,0.000835,0.0888059,0.159249,3,2,0,0,1,0
incremental,medium,170,3938008722,2,0.000809,0.000809,0.0886902,0.153608,3,2,0,0,1,0
incremental,medium,171,3938009531,2,0.00264,0.001833,0.0903189,0.172737,86,43,0,0,43,0
incremental,medium,172,3938011364,2,0.002812,0.000992,0.0893112,0.159545,14,7,0,0,7,0
incremental,medium,173,3962212246,2,0.000849,0.000849,0.088237,0.173308,3,2,0,0,1,0
incremental,medium,174,3963742738,2,0.000798,0.000798,0.0873421,0.151952,3,2,0,0,1,0
incremental,medium,175,3963743536,2,0.001571,0.000779,0.0872456,0.152463,2,1,0,0,1,0
incremental,medium,176,3986760257,2,0.000804,0.000804,0.0873398,0.155821,3,2,0,0,1,0
incremental,medium,177,4004245558,2,0.000805,0.000805,0.0871853,0.160689,3,2,0,0,1,0
incremental,medium,178,4051795238,2,0.000801,0.000801,0.087144,0.182168,3,2,0,0,1,0
incremental,medium,179,4051796039,2,0.001828,0.001063,0.0877267,0.156346,28,14,0,0,14,0
incremental,medium,180,4146598150,2,0.00081,0.00081,0.0871754,0.181292,3,2,0,0,1,0
incremental,medium,181,4186659991,2,0.00081,0.00081,0.0871675,0.157507,3,2,0,0,1,0
incremental,medium,182,4186660801,2,0.002359,0.001592,0.0884035,0.169142,74,37,0,0,37,0
incremental,medium,183,4186662393,2,0.002619,0.001066,0.0878461,0.156963,28,14,0,0,14,0
full,medium,0,0,2,1.56204,1.56204,1.72487,21.7873,17296,8741,0,619,7936,0
full,medium,1,603309032,2,1.10163,1.10163,1.22725,1.32847,3095,0,0,619,1111,1365
full,medium,2,757955137,2,1.08855,1.08855,1.21509,1.3483,3,2,0,0,1,0
full,medium,3,759043687,2,2.56058,1.47203,1.62748,1.7506,100,50,0,0,50,0
full,medium,4,760949184,2,1.64283,1.64283,1.79511,1.89809,3,2,0,0,1,0
full,medium,5,762592014,2,2.7765,1.13368,1.26218,1.41036,120,60,0,0,60,0
full,medium,6,772013745,2,1.12506,1.12506,1.29541,1.50047,3,2,0,0,1,0
full,medium,7,773138805,2,2.25091,1.12592,1.28586,1.4652,10,5,0,0,5,0
full,medium,8,780915935,2,1.076,1.076,1.20397,1.34146,3,2,0,0,1,0
full,medium,9,870116681,2,1.64697,1.64697,1.80138,1.91533,3,2,0,0,1,0
full,medium,10,871763651,2,2.77381,1.12684,1.25462,1.37761,100,50,0,0,50,0
full,medium,11,883566379,2,1.14268,1.14268,1.27021,1.3931,3,2,0,0,1,0
full,medium,12,935163034,2,1.10661,1.10661,1.27089,1.4094,3,2,0,0,1,0
full,medium,13,936269644,2,2.28097,1.17438,1.33311,1.48963,2,1,0,0,1,0
full,medium,14,989566242,2,1.10264,1.10264,1.26398,1.45312,3,2,0,0,1,0
full,medium,15,991212524,2,1.16551,1.16551,1.29139,1.42188,3,2,0,0,1,0
full,medium,16,993518562,2,1.68242,1.68242,1.84059,1.94298,3,2,0,0,1,0
full,medium,17,995200982,2,2.81257,1.13018,1.25663,1.3599,4,2,0,0,2,0
full,medium,18,1030761656,2,1.5933,1.5933,1.71453,1.82583,3,2,0,0,1,0
full,medium,19,1035170662,2,1.13305,1.13305,1.29567,1.41957,3,2,0,0,1,0
full,medium,20,1094665887,2,1.13461,1.13461,1.26212,1.4219,3,2,0,0,1,0
full,medium,21,1107986285,2,1.13621,1.13621,1.26546,1.37246,3,2,0,0,1,0
full,medium,22,1109122495,2,2.31222,1.17606,1.30578,1.42014,34,17,0,0,17,0
full,medium,23,1119442249,2,1.11047,1.11047,1.23813,1.35337,3,2,0,0,1,0
full,medium,24,1120552719,2,2.40272,1.29226,1.41935,1.52681,6,3,0,0,3,0
full,medium,25,1133464559,2,1.28608,1.28608,1.41447,1.51854,3,2,0,0,1,0
full,medium,26,1135414786,2,1.11552,1.11552,1.24302,1.34635,3,2,0,0,1,0
full,medium,27,1136530306,2,2.23326,1.11775,1.2451,1.35085,9,5,0,0,4,0
full,medium,28,1159915685,2,1.17719,1.17719,1.34142,1.46691,3,2,0,0,1,0
full,medium,29,1220006907,2,1.12732,1.12732,1.25627,1.41818,3,2,0,0,1,0
full,medium,30,1228777626,2,1.15678,1.15678,1.2862,1.39437,3,2,0,0,1,0
full,medium,31,1229934406,2,2.31618,1.15942,1.28937,1.39497,2,1,0,0,1,0
full,medium,32,1328497908,2,1.24164,1.24164,1.37,1.49632,3,2,0,0,1,0
full,medium,33,1345888435,2,1.11514,1.11514,1.24208,1.3557,3,2,0,0,1,0
full,medium,34,1347003575,2,2.29225,1.17713,1.34058,1.44357,2,1,0,0,1,0
full,medium,35,1372983479,2,1.15725,1.15725,1.28381,1.39431,3,2,0,0,1,0
full,medium,36,1374140729,2,2.28279,1.12554,1.25344,1.39814,138,69,0,0,69,0
full,medium,37,1398938273,2,1.56561,1.56561,1.72719,1.83434,3,2,0,0,1,0
full,medium,38,1400503883,2,2.70122,1.13562,1.26332,1.38647,104,52,0,0,52,0
full,medium,39,1423337461,2,1.13549,1.13549,1.25895,1.38435,3,2,0,0,1,0
full,medium,40,1424472951,2,2.35316,1.21768,1.34329,1.49036,179,90,0,0,89,0
full,medium,41,1437048579,2,1.22539,1.22539,1.3515,1.4973,3,2,0,0,1,0
full,medium,42,1438273969,2,2.50714,1.28182,1.4098,1.5801,275,138,0,0,137,0
full,medium,43,1450191315,2,1.24383,1.24383,1.37143,1.53805,3,2,0,0,1,0
full,medium,44,1486201469,2,1.56041,1.56041,1.73137,1.84289,3,2,0,0,1,0
full,medium,45,1560919679,2,1.26524,1.26524,1.39803,1.51426,3,2,0,0,1,0
full,medium,46,1562184919,2,2.5178,1.25256,1.38481,1.49468,4,2,0,0,2,0
full,medium,47,1573781559,2,1.22792,1.22792,1.36021,1.46719,3,2,0,0,1,0
full,medium,48,1575009479,2,2.4544,1.22649,1.36218,1.48582,36,18,0,0,18,0
full,medium,49,1585628612,2,1.27913,1.27913,1.41337,1.52329,3,2,0,0,1,0
full,medium,50,1586907742,2,2.52319,1.24413,1.37932,1.48894,8,4,0,0,4,0
full,medium,51,1599232112,2,1.23983,1.23983,1.37439,1.48792,3,2,0,0,1,0
full,medium,52,1600471942,2,2.50031,1.26052,1.39587,1.54485,143,72,0,0,71,0
full,medium,53,1675974942,2,1.31028,1.31028,1.48371,1.71867,3,2,0,0,1,0
full,medium,54,1677285222,2,2.5748,1.26453,1.4387,1.61186,2,1,0,0,1,0
full,medium,55,1701549695,2,1.30734,1.30734,1.47911,1.66474,3,2,0,0,1,0
full,medium,56,1702857035,2,2.55533,1.24802,1.42363,1.60066,2,1,0,0,1,0
full,medium,57,1715625860,2,1.28662,1.28662,1.4621,1.65342,3,2,0,0,1,0
full,medium,58,1716912480,2,2.56548,1.27893,1.45439,1.63765,22,11,0,0,11,0
full,medium,59,1720798199,2,1.33219,1.33219,1.50552,1.69365,3,2,0,0,1,0
full,medium,60,1722130389,2,2.60013,1.26794,1.44063,1.61872,4,2,0,0,2,0
full,medium,61,1760607843,2,1.32895,1.32895,1.50242,1.74187,3,2,0,0,1,0
full,medium,62,1812336618,2,1.28566,1.28566,1.45876,1.68074,3,2,0,0,1,0
full,medium,63,1836731134,2,1.306,1.306,1.47898,1.68261,3,2,0,0,1,0
full,medium,64,1838037134,2,2.58769,1.28169,1.45642,1.63826,12,6,0,0,6,0
full,medium,65,1873885272,2,1.35526,1.35526,1.5303,1.73359,3,2,0,0,1,0
full,medium,66,1942850570,2,1.31973,1.31973,1.49557,1.68888,3,2,0,0,1,0
full,medium,67,2018378034,2,1.34899,1.34899,1.52251,1.71533,3,2,0,0,1,0
full,medium,68,2019727024,2,2.62059,1.27162,1.44761,1.62275,4,2,0,0,2,0
full,medium,69,2073894402,2,1.32844,1.32844,1.50355,1.69583,3,2,0,0,1,0
full,medium,70,2075222842,2,2.65347,1.32508,1.50057,1.68261,10,5,0,0,5,0
full,medium,71,2097698582,2,1.36144,1.36144,1.53436,1.7184,3,2,0,0,1,0
full,medium,72,2099060022,2,2.67191,1.31049,1.48716,1.66319,6,3,0,0,3,0
full,medium,73,2100370512,2,2.36944,1.32762,1.50619,1.72029,93,47,0,0,46,0
full,medium,74,2112582327,2,1.36139,1.36139,1.53846,1.75142,3,2,0,0,1,0
full,medium,75,2122978146,2,1.33959,1.33959,1.47686,1.63549,3,2,0,0,1,0
full,medium,76,2124317736,2,2.65302,1.31345,1.4496,1.56516,26,13,0,0,13,0
full,medium,77,2135462957,2,1.34507,1.34507,1.48225,1.5992,3,2,0,0,1,0
full,medium,78,2136808027,2,2.68354,1.33849,1.47622,1.63135,218,109,0,0,109,0
full,medium,79,2140221250,2,1.40268,1.40268,1.54363,1.6552,3,2,0,0,1,0
full,medium,80,2141623930,2,2.82677,1.42411,1.56597,1.74067,116,58,0,0,58,0
full,medium,81,2149856512,2,1.42112,1.42112,1.56327,1.69813,3,2,0,0,1,0
full,medium,82,2151277632,2,2.8542,1.4331,1.57577,1.71065,82,41,0,0,41,0
full,medium,83,2175430884,2,1.38731,1.38731,1.52891,1.66642,3,2,0,0,1,0
full,medium,84,2176818194,2,2.88298,1.49567,1.64046,1.80172,220,110,0,0,110,0
full,medium,85,2199343096,2,1.45386,1.45386,1.59539,1.75128,3,2,0,0,1,0
full,medium,86,2200796956,2,2.9876,1.53379,1.67793,1.83678,214,107,0,0,107,0
full,medium,87,2211808744,2,1.47252,1.47252,1.61731,1.74537,3,2,0,0,1,0
full,medium,88,2213281264,2,2.93769,1.46518,1.60707,1.72249,8,4,0,0,4,0
full,medium,89,2218820439,2,1.50441,1.50441,1.64732,1.76418,3,2,0,0,1,0
full,medium,90,2220324849,2,2.98778,1.48339,1.62952,1.75149,18,9,0,0,9,0
full,medium,91,2229680005,2,1.54488,1.54488,1.69127,1.83866,3,2,0,0,1,0
full,medium,92,2248756324,2,1.48813,1.48813,1.63344,1.88752,3,2,0,0,1,0
full,medium,93,2326845291,2,1.55079,1.55079,1.69555,1.82318,3,2,0,0,1,0
full,medium,94,2430254342,2,1.46196,1.46196,1.60506,1.73254,3,2,0,0,1,0
full,medium,95,2431716302,2,3.66571,2.20375,2.38859,2.53235,28,14,0,0,14,0
full,medium,96,2464412605,2,1.4484,1.4484,1.63417,1.89436,3,2,0,0,1,0
full,medium,97,2465861005,2,2.99655,1.54818,1.69384,1.87311,13,7,0,0,6,0
full,medium,98,2473626115,2,1.48536,1.48536,1.63116,1.75633,3,2,0,0,1,0
full,medium,99,2491248546,2,1.60736,1.60736,1.77165,1.90046,3,2,0,0,1,0
full,medium,100,2639241390,2,1.54552,1.54552,1.68895,1.90016,3,2,0,0,1,0
full,medium,101,2640786910,2,3.15274,1.60724,1.75315,1.91083,103,52,0,0,51,0
full,medium,102,2725002708,2,1.96258,1.96258,2.116,2.25588,3,2,0,0,1,0
full,medium,103,2726965288,2,3.54453,1.58198,1.7277,1.85191,8,4,0,0,4,0
full,medium,104,2737755438,2,1.51246,1.51246,1.66033,1.78097,3,2,0,0,1,0
full,medium,105,2739267898,2,3.03492,1.52493,1.67297,1.79305,3,2,0,0,1,0
full,medium,106,2740792828,2,2.89783,1.5211,1.66654,1.78583,3,2,0,0,1,0
full,medium,107,2773009096,2,1.55439,1.55439,1.72985,1.87391,3,2,0,0,1,0
full,medium,108,2788104163,2,2.08004,2.08004,2.21913,2.37765,3,2,0,0,1,0
full,medium,109,2790184203,2,3.65947,1.57944,1.72524,1.8822,92,46,0,0,46,0
full,medium,110,2798247530,2,1.61199,1.61199,1.76116,1.88225,3,2,0,0,1,0
full,medium,111,2801006099,2,1.54303,1.54303,1.69234,1.81439,3,2,0,0,1,0
full,medium,112,2802549129,2,3.08973,1.54674,1.69822,1.81999,2,1,0,0,1,0
full,medium,113,2851444514,2,1.95082,1.95082,2.10944,2.25508,3,2,0,0,1,0
full,medium,114,2853395334,2,3.56787,1.61705,1.76293,1.92088,94,47,0,0,47,0
full,medium,115,2923168943,2,1.59267,1.59267,1.73869,1.88716,3,2,0,0,1,0
full,medium,116,3073942516,2,2.26857,2.26857,2.44521,2.63286,3,2,0,0,1,0
full,medium,117,3076211086,2,3.81883,1.55027,1.69715,1.82636,14,7,0,0,7,0
full,medium,118,3094321330,2,1.63185,1.63185,1.79267,1.92619,3,2,0,0,1,0
full,medium,119,3095953180,2,3.25235,1.62051,1.77031,1.89418,10,5,0,0,5,0
full,medium,120,3238164733,2,1.71141,1.71141,1.89134,2.05334,3,2,0,0,1,0
full,medium,121,3239876143,2,3.268,1.5566,1.71907,1.87872,118,59,0,0,59,0
full,medium,122,3261531764,2,1.62265,1.62265,1.76939,1.88899,3,2,0,0,1,0
full,medium,123,3275426483,2,1.55433,1.55433,1.70236,1.82279,3,2,0,0,1,0
full,medium,124,3276980813,2,3.20128,1.64695,1.79662,1.9238,18,9,0,0,9,0
full,medium,125,3283517564,2,1.60693,1.60693,1.75586,1.87705,3,2,0,0,1,0
full,medium,126,3327178865,2,1.64765,1.64765,1.79584,1.91825,3,2,0,0,1,0
full,medium,127,3410842431,2,1.77622,1.77622,1.96592,2.09669,3,2,0,0,1,0
full,medium,128,3412618651,2,3.37332,1.59718,1.74608,1.88667,104,52,0,0,52,0
full,medium,129,3525978000,2,2.34448,2.34448,2.52296,2.69236,3,2,0,0,1,0
full,medium,130,3528322480,2,4.01686,1.67239,1.82308,1.98418,114,57,0,0,57,0
full,medium,131,3548279981,2,1.629,1.629,1.78153,1.90481,3,2,0,0,1,0
full,medium,132,3549908981,2,2.60461,1.71446,1.86639,2.0109,115,58,0,0,57,0
full,medium,133,3850148600,2,1.64192,1.64192,1.79278,1.98078,3,2,0,0,1,0
full,medium,134,3851790520,2,2.14839,1.95812,2.15295,2.29576,115,58,0,0,57,0
full,medium,135,3901568655,2,1.81559,1.81559,1.9677,2.1127,3,2,0,0,1,0
full,medium,136,3903384245,2,3.51224,1.69666,1.84781,1.96965,4,2,0,0,2,0
full,medium,137,3935955155,2,1.69077,1.69077,1.8426,1.96827,3,2,0,0,1,0
full,medium,138,3938008722,2,1.76295,1.76295,1.91695,2.03989,3,2,0,0,1,0
full,medium,139,3939771672,2,3.43533,1.67238,1.82384,1.98768,100,50,0,0,50,0
full,medium,140,3962212246,2,2.00589,2.00589,2.15729,2.279,3,2,0,0,1,0
full,medium,141,3964218136,2,2.21308,1.73767,1.88994,2.01277,5,3,0,0,2,0
full,medium,142,3986760257,2,1.7125,1.7125,1.86288,1.98827,3,2,0,0,1,0
full,medium,143,4004245558,2,1.72069,1.72069,1.87377,2.00533,3,2,0,0,1,0
full,medium,144,4051795238,2,1.69339,1.69339,1.84744,2.00191,3,2,0,0,1,0
full,medium,145,4053488628,2,3.45621,1.76286,1.91689,2.04454,28,14,0,0,14,0
full,medium,146,4146598150,2,1.7154,1.7154,1.86917,2.02132,3,2,0,0,1,0
full,medium,147,4186659991,2,1.76052,1.76052,1.91248,2.04111,3,2,0,0,1,0
full,medium,148,4188420511,2,3.4664,1.70592,1.86127,2.02255,102,51,0,0,51,0
incremental,medium,0,0,3,1.56321,1.56321,1.765,21.5076,17296,8741,0,619,7936,0
incremental,medium,1,1563214,3,0,0.046975,0.118939,0.179829,3095,0,0,619,1144,1332
incremental,medium,2,757955137,3,0.008804,0.008804,0.0807851,0.164909,3,2,0,0,1,0
incremental,medium,3,757963941,3,0.010764,0.001962,0.0745516,0.148068,100,50,0,0,50,0
incremental,medium,4,760949184,3,0.000734,0.000734,0.0732509,0.126315,3,2,0,0,1,0
incremental,medium,5,760949918,3,0.002571,0.001849,0.0751128,0.143244,86,43,0,0,43,0
incremental,medium,6,760951767,3,0.003108,0.001276,0.0748935,0.135471,34,17,0,0,17,0
incremental,medium,7,772013745,3,0.000766,0.000766,0.0742543,0.169469,3,2,0,0,1,0
incremental,medium,8,772014511,3,0.001552,0.000855,0.07451,0.130505,10,5,0,0,5,0
incremental,medium,9,780915935,3,0.000743,0.000743,0.0742968,0.134937,3,2,0,0,1,0
incremental,medium,10,870116681,3,0.000755,0.000755,0.0748376,0.14307,3,2,0,0,1,0
incremental,medium,11,870117436,3,0.002023,0.001272,0.0747648,0.137165,40,20,0,0,20,0
incremental,medium,12,870118708,3,0.002705,0.001542,0.0757517,0.142786,60,30,0,0,30,0
incremental,medium,13,883566379,3,0.00072,0.00072,0.0747534,0.149111,3,2,0,0,1,0
incremental,medium,14,935163034,3,0.000707,0.000707,0.0740113,0.143342,3,2,0,0,1,0
incremental,medium,15,935163741,3,0.001386,0.000699,0.0740738,0.12862,2,1,0,0,1,0
incremental,medium,16,989566242,3,0.000728,0.000728,0.074228,0.155342,3,2,0,0,1,0
incremental,medium,17,991212524,3,0.000729,0.000729,0.0742892,0.129072,3,2,0,0,1,0
incremental,medium,18,993518562,3,0.000815,0.000815,0.0765407,0.132012,3,2,0,0,1,0
incremental,medium,19,993519377,3,0.001616,0.000827,0.0740278,0.128474,4,2,0,0,2,0
incremental,medium,20,1030761656,3,0.000781,0.000781,0.116268,0.199151,3,2,0,0,1,0
incremental,medium,21,1035170662,3,0.000647,0.000647,0.112902,0.189638,3,2,0,0,1,0
incremental,medium,22,1094665887,3,0.000651,0.000651,0.113014,0.203052,3,2,0,0,1,0
incremental,medium,23,1107986285,3,0.000663,0.000663,0.113056,0.192306,3,2,0,0,1,0
incremental,medium,24,1107986948,3,0.001566,0.000951,0.11362,0.197936,26,13,0,0,13,0
incremental,medium,25,1107987899,3,0.001667,0.000739,0.113492,0.192215,8,4,0,0,4,0
incremental,medium,26,1119442249,3,0.000632,0.000632,0.113349,0.206333,3,2,0,0,1,0
incremental,medium,27,1119442881,3,0.001416,0.000792,0.113585,0.193708,6,3,0,0,3,0
incremental,medium,28,1133464559,3,0.000686,0.000686,0.112915,0.190065,3,2,0,0,1,0
incremental,medium,29,1135414786,3,0.000665,0.000665,0.112203,0.186214,3,2,0,0,1,0
incremental,medium,30,1135415451,3,0.001365,0.000706,0.112354,0.188884,9,5,0,0,4,0
incremental,medium,31,1159915685,3,0.000665,0.000665,0.111922,0.194273,3,2,0,0,1,0
incremental,medium,32,1220006907,3,0.000625,0.000625,0.112153,0.19992,3,2,0,0,1,0
incremental,medium,33,1228777626,3,0.000651,0.000651,0.113175,0.191369,3,2,0,0,1,0
incremental,medium,34,1228778277,3,0.001278,0.000645,0.1125,0.186925,2,1,0,0,1,0
incremental,medium,35,1328497908,3,0.000657,0.000657,0.112405,0.21907,3,2,0,0,1,0
incremental,medium,36,1345888435,3,0.000633,0.000633,0.112361,0.202088,3,2,0,0,1,0
incremental,medium,37,1345889068,3,0.001192,0.000579,0.112253,0.187498,2,1,0,0,1,0
incremental,medium,38,1372983479,3,0.000638,0.000638,0.112405,0.199624,3,2,0,0,1,0
incremental,medium,39,1372984117,3,0.002266,0.001633,0.11438,0.209842,86,43,0,0,43,0
incremental,medium,40,1372985750,3,0.00284,0.001209,0.113896,0.202772,52,26,0,0,26,0
incremental,medium,41,1398938273,3,0.000619,0.000619,0.113261,0.224817,3,2,0,0,1,0
incremental,medium,42,1398938892,3,0.001804,0.001198,0.114379,0.208343,54,27,0,0,27,0
incremental,medium,43,1398940090,3,0.002425,0.001238,0.114561,0.203314,50,25,0,0,25,0
incremental,medium,44,1423337461,3,0.000721,0.000721,0.106101,0.220471,3,2,0,0,1,0
incremental,medium,45,1423338182,3,0.001796,0.001082,0.099755,0.195274,40,20,0,0,20,0
incremental,medium,46,1423339264,3,0.003059,0.001983,0.104454,0.213658,111,56,0,0,55,0
incremental,medium,47,1423341247,3,0.002889,0.000925,0.104412,0.190389,28,14,0,0,14,0
incremental,medium,48,1437048579,3,0.00068,0.00068,0.102793,0.237657,3,2,0,0,1,0
incremental,medium,49,1437049259,3,0.002208,0.001593,0.104251,0.200134,70,35,0,0,35,0
incremental,medium,50,1437050852,3,0.003822,0.002261,0.105411,0.229928,137,69,0,0,68,0
incremental,medium,51,1437053113,3,0.003657,0.001428,0.104672,0.206701,68,34,0,0,34,0
incremental,medium,52,1450191315,3,0.00066,0.00066,0.103784,0.268274,3,2,0,0,1,0
incremental,medium,53,1486201469,3,0.00068,0.00068,0.10304,0.188961,3,2,0,0,1,0
incremental,medium,54,1560919679,3,0.000664,0.000664,0.104795,0.19489,3,2,0,0,1,0
incremental,medium,55,1560920343,3,0.001349,0.000687,0.102849,0.181409,4,2,0,0,2,0
incremental,medium,56,1573781559,3,0.000717,0.000717,0.101466,0.182452,3,2,0,0,1,0
incremental,medium,57,1573782276,3,0.001728,0.001017,0.103059,0.192284,36,18,0,0,18,0
incremental,medium,58,1585628612,3,0.000662,0.000662,0.102383,0.191594,3,2,0,0,1,0
incremental,medium,59,1585629274,3,0.001291,0.000697,0.104342,0.180868,8,4,0,0,4,0
incremental,medium,60,1599232112,3,0.000698,0.000698,0.105628,0.189733,3,2,0,0,1,0
incremental,medium,61,1599232810,3,0.001908,0.001254,0.10491,0.199163,52,26,0,0,26,0
incremental,medium,62,1599234064,3,0.002949,0.00171,0.105745,0.208668,91,46,0,0,45,0
incremental,medium,63,1675974942,3,0.000686,0.000686,0.10279,0.23701,3,2,0,0,1,0
incremental,medium,64,1675975628,3,0.0014,0.000722,0.105191,0.182992,2,1,0,0,1,0
incremental,medium,65,1701549695,3,0.000655,0.000655,0.104072,0.193985,3,2,0,0,1,0
incremental,medium,66,1701550350,3,0.001281,0.000654,0.105038,0.183775,2,1,0,0,1,0
incremental,medium,67,1715625860,3,0.000687,0.000687,0.104208,0.199377,3,2,0,0,1,0
incremental,medium,68,1715626547,3,0.001473,0.000854,0.10473,0.186614,22,11,0,0,11,0
incremental,medium,69,1720798199,3,0.000724,0.000724,0.103912,0.196396,3,2,0,0,1,0
incremental,medium,70,1720798923,3,0.001378,0.000658,0.103374,0.182834,4,2,0,0,2,0
incremental,medium,71,1760607843,3,0.00073,0.00073,0.104839,0.24515,3,2,0,0,1,0
incremental,medium,72,1812336618,3,0.000715,0.000715,0.103903,0.227908,3,2,0,0,1,0
incremental,medium,73,1836731134,3,0.000727,0.000727,0.105378,0.209175,3,2,0,0,1,0
incremental,medium,74,1836731861,3,0.001531,0.000807,0.106054,0.170502,12,6,0,0,6,0
incremental,medium,75,1873885272,3,0.0008,0.0008,0.0800384,0.159254,3,2,0,0,1,0
incremental,medium,76,1942850570,3,0.000746,0.000746,0.0802034,0.149983,3,2,0,0,1,0
incremental,medium,77,2018378034,3,0.000815,0.000815,0.0800171,0.150192,3,2,0,0,1,0
incremental,medium,78,2018378849,3,0.001598,0.000805,0.0803355,0.140319,4,2,0,0,2,0
incremental,medium,79,2073894402,3,0.000873,0.000873,0.0783826,0.147512,3,2,0,0,1,0
incremental,medium,80,2073895275,3,0.001638,0.00082,0.0789739,0.140255,10,5,0,0,5,0
incremental,medium,81,2097698582,3,0.000807,0.000807,0.0787274,0.145867,3,2,0,0,1,0
incremental,medium,82,2097699389,3,0.001546,0.000757,0.0788687,0.137888,6,3,0,0,3,0
incremental,medium,83,2100114206,3,0.000747,0.000747,0.0787357,0.137273,3,2,0,0,1,0
incremental,medium,84,2100114953,3,0.00227,0.001534,0.0799689,0.153419,68,34,0,0,34,0
incremental,medium,85,2100116487,3,0.002745,0.001221,0.0798472,0.145382,22,11,0,0,11,0
incremental,medium,86,2112582327,3,0.000751,0.000751,0.0791763,0.159601,3,2,0,0,1,0
incremental,medium,87,2122978146,3,0.000761,0.000761,0.0790105,0.139447,3,2,0,0,1,0
incremental,medium,88,2122978907,3,0.001775,0.00103,0.07931,0.143552,26,13,0,0,13,0
incremental,medium,89,2135462957,3,0.000745,0.000745,0.0792926,0.145753,3,2,0,0,1,0
incremental,medium,90,2135463702,3,0.001901,0.001174,0.079621,0.145684,38,19,0,0,19,0
incremental,medium,91,2135464876,3,0.002406,0.001243,0.080115,0.150547,48,24,0,0,24,0
incremental,medium,92,2135466119,3,0.002846,0.001604,0.0814009,0.155343,74,37,0,0,37,0
incremental,medium,93,2135467723,3,0.003079,0.001505,0.0822496,0.152284,58,29,0,0,29,0
incremental,medium,94,2140221250,3,0.000779,0.000779,0.0810063,0.140894,3,2,0,0,1,0
incremental,medium,95,2140222029,3,0.00243,0.001673,0.0825349,0.158086,82,41,0,0,41,0
incremental,medium,96,2140223702,3,0.002917,0.001271,0.0821899,0.149402,34,17,0,0,17,0
incremental,medium,97,2149856512,3,0.000815,0.000815,0.081747,0.199356,3,2,0,0,1,0
incremental,medium,98,2149857327,3,0.002399,0.001599,0.0830393,0.160252,70,35,0,0,35,0
incremental,medium,99,2149858926,3,0.002374,0.000846,0.0820117,0.144059,12,6,0,0,6,0
incremental,medium,100,2175430884,3,0.000771,0.000771,0.0823154,0.166954,3,2,0,0,1,0
