test,dataset,delta_id,cluster_timestamp,iteration,scheduling_latency,algorithm_time,flowsolver_time,total_time,total_changes,new_node,remove_node,new_arc,change_arc,remove_arc
incremental,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,large,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
incremental,medium,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
full,medium,0,0,0,Timeout,Timeout,Timeout,Timeout,Timeout,,,,,
incremental,small,0,0,0,1.00744,1.00744,1.06274,20.1529,3697,1956,0,134,1607,0
incremental,small,1,1007436,0,0,0.086518,0.113353,0.12541,670,0,0,134,248,288
incremental,small,2,757955277,0,0.001333,0.001333,0.0247541,0.0709149,3,2,0,0,1,0
incremental,small,3,757956610,0,0.009453,0.008328,0.0297355,0.0534695,14,7,0,0,7,0
incremental,small,4,757964938,0,0.012044,0.004027,0.0256465,0.0395386,6,3,0,0,3,0
incremental,small,5,760949245,0,0.00134,0.00134,0.022836,0.0363646,3,2,0,0,1,0
incremental,small,6,760950585,0,0.015684,0.014391,0.0364916,0.0663496,24,12,0,0,12,0
incremental,small,7,772013814,0,0.001268,0.001268,0.0224633,0.0744341,3,2,0,0,1,0
incremental,small,8,772015082,0,0.002633,0.001385,0.0223161,0.0350551,2,1,0,0,1,0
incremental,small,9,870116781,0,0.001231,0.001231,0.0224094,0.0522278,3,2,0,0,1,0
incremental,small,10,870118012,0,0.005347,0.00427,0.0249678,0.0457341,8,4,0,0,4,0
incremental,small,11,870122282,0,0.0094,0.005361,0.0262007,0.041248,10,5,0,0,5,0
incremental,small,12,993518588,0,0.001278,0.001278,0.0222355,0.0967906,3,2,0,0,1,0
incremental,small,13,1107986333,0,0.001247,0.001247,0.0221333,0.0567436,3,2,0,0,1,0
incremental,small,14,1107987580,0,0.00651,0.005353,0.0261963,0.0429051,10,5,0,0,5,0
incremental,small,15,1119442249,0,0.001257,0.001257,0.0222109,0.0431315,3,2,0,0,1,0
incremental,small,16,1119443506,0,0.002585,0.001346,0.021981,0.0314722,2,1,0,0,1,0
incremental,small,17,1135414792,0,0.001185,0.001185,0.0220033,0.034281,3,2,0,0,1,0
incremental,small,18,1135415977,0,0.002243,0.001166,0.0219215,0.0313851,3,2,0,0,1,0
incremental,small,19,1345888435,0,0.001249,0.001249,0.0221855,0.0804811,3,2,0,0,1,0
incremental,small,20,1372983484,0,0.001243,0.001243,0.0221461,0.0410904,3,2,0,0,1,0
incremental,small,21,1372984727,0,0.012425,0.011289,0.0324199,0.0588189,22,11,0,0,11,0
incremental,small,22,1398938349,0,0.001254,0.001254,0.0223696,0.058243,3,2,0,0,1,0
incremental,small,23,1398939603,0,0.012501,0.011364,0.0326748,0.0589569,22,11,0,0,11,0
incremental,small,24,1423337461,0,0.001233,0.001233,0.0225499,0.0532985,3,2,0,0,1,0
incremental,small,25,1423338694,0,0.009424,0.008206,0.0300527,0.0637382,17,9,0,0,8,0
incremental,small,26,1423346900,0,0.020649,0.012469,0.0338473,0.0588321,24,12,0,0,12,0
incremental,small,27,1437048669,0,0.001154,0.001154,0.022405,0.0750182,3,2,0,0,1,0
incremental,small,28,1437049823,0,0.012261,0.011309,0.0326979,0.0614362,22,11,0,0,11,0
incremental,small,29,1437061132,0,0.035059,0.023916,0.0459561,0.0868007,47,24,0,0,23,0
incremental,small,30,1573781565,0,0.001211,0.001211,0.0229242,0.111178,3,2,0,0,1,0
incremental,small,31,1573782776,0,0.002252,0.001234,0.0228002,0.0356929,2,1,0,0,1,0
incremental,small,32,1585628702,0,0.001135,0.001135,0.0227258,0.0418138,3,2,0,0,1,0
incremental,small,33,1599232156,0,0.001127,0.001127,0.0227289,0.0374562,3,2,0,0,1,0
incremental,small,34,1599233283,0,0.008149,0.007132,0.0290995,0.0561131,15,8,0,0,7,0
incremental,small,35,1599240415,0,0.011372,0.004255,0.0260854,0.0449458,8,4,0,0,4,0
incremental,small,36,1701549695,0,0.001178,0.001178,0.0229839,0.0768911,3,2,0,0,1,0
incremental,small,37,1701550873,0,0.002424,0.001274,0.0229173,0.0337646,2,1,0,0,1,0
incremental,small,38,1715626104,0,0.001186,0.001186,0.0230553,0.0450721,3,2,0,0,1,0
incremental,small,39,1715627290,0,0.002369,0.001273,0.0228694,0.0356368,2,1,0,0,1,0
incremental,small,40,1760607843,0,0.001203,0.001203,0.0230716,0.0827133,3,2,0,0,1,0
incremental,small,41,2018378034,0,0.001247,0.001247,0.0232192,0.123083,3,2,0,0,1,0
incremental,small,42,2100114435,0,0.001172,0.001172,0.0231299,0.0626023,3,2,0,0,1,0
incremental,small,43,2100115607,0,0.005323,0.004344,0.0261162,0.0515698,8,4,0,0,4,0
incremental,small,44,2122978330,0,0.001167,0.001167,0.0230387,0.0530634,3,2,0,0,1,0
incremental,small,45,2122979497,0,0.003452,0.002313,0.0240707,0.0388219,4,2,0,0,2,0
incremental,small,46,2135463181,0,0.001157,0.001157,0.0230739,0.0406256,3,2,0,0,1,0
incremental,small,47,2135464338,0,0.006389,0.005378,0.0273478,0.0464015,10,5,0,0,5,0
incremental,small,48,2135469716,0,0.024758,0.019489,0.0420288,0.0751514,36,18,0,0,18,0
incremental,small,49,2140221305,0,0.001192,0.001192,0.0234448,0.0347022,3,2,0,0,1,0
incremental,small,50,2140222497,0,0.009663,0.008505,0.0309989,0.0600268,16,8,0,0,8,0
incremental,small,51,2149856512,0,0.001361,0.001361,0.0238863,0.0896456,3,2,0,0,1,0
incremental,small,52,2149857873,0,0.008902,0.007574,0.0300994,0.057693,14,7,0,0,7,0
incremental,small,53,2175430886,0,0.001238,0.001238,0.0235625,0.0557064,3,2,0,0,1,0
incremental,small,54,2175432124,0,0.014322,0.013106,0.0357922,0.0676424,24,12,0,0,12,0
incremental,small,55,2175445230,0,0.027709,0.014649,0.037377,0.0621631,26,13,0,0,13,0
incremental,small,56,2199343200,0,0.00126,0.00126,0.0240315,0.0749426,3,2,0,0,1,0
incremental,small,57,2199344460,0,0.007736,0.006632,0.0293636,0.0528252,12,6,0,0,6,0
incremental,small,58,2199351092,0,0.024304,0.018154,0.0414131,0.0720074,32,16,0,0,16,0
incremental,small,59,2211808788,0,0.001338,0.001338,0.0244561,0.0474531,3,2,0,0,1,0
incremental,small,60,2218820667,0,0.001303,0.001303,0.0244199,0.0395824,3,2,0,0,1,0
incremental,small,61,2326845291,0,0.001448,0.001448,0.0246363,0.207783,3,2,0,0,1,0
incremental,small,62,2430254342,0,0.001352,0.001352,0.0243833,0.0499387,3,2,0,0,1,0
incremental,small,63,2430255694,0,0.004778,0.003629,0.0266142,0.0464058,6,3,0,0,3,0
incremental,small,64,2491248546,0,0.001408,0.001408,0.0246901,0.102287,3,2,0,0,1,0
incremental,small,65,2639241405,0,0.001413,0.001413,0.0247808,0.130974,3,2,0,0,1,0
incremental,small,66,2639242818,0,0.016767,0.015474,0.039351,0.0669139,29,15,0,0,14,0
incremental,small,67,2737757904,0,0.001539,0.001539,0.0249873,0.0882396,3,2,0,0,1,0
incremental,small,68,2788104275,0,0.001489,0.001489,0.0248699,0.0491226,3,2,0,0,1,0
incremental,small,69,2788105764,0,0.009609,0.008124,0.0318654,0.0611388,14,7,0,0,7,0
incremental,small,70,2801006142,0,0.001534,0.001534,0.0249804,0.0592643,3,2,0,0,1,0
incremental,small,71,2851444514,0,0.001556,0.001556,0.0250279,0.0635748,3,2,0,0,1,0
incremental,small,72,2851446070,0,0.011997,0.010494,0.0345197,0.0622927,18,9,0,0,9,0
incremental,small,73,3073942566,0,0.001552,0.001552,0.0253491,0.160179,3,2,0,0,1,0
incremental,small,74,3094321339,0,0.001567,0.001567,0.0252163,0.0572717,3,2,0,0,1,0
incremental,small,75,3094322906,0,0.00309,0.00154,0.0249926,0.0373461,2,1,0,0,1,0
incremental,small,76,3238164741,0,0.001573,0.001573,0.0252762,0.0817956,3,2,0,0,1,0
incremental,small,77,3238166314,0,0.017652,0.016099,0.0403708,0.0713606,28,14,0,0,14,0
incremental,small,78,3261531764,0,0.001586,0.001586,0.0255156,0.0571843,3,2,0,0,1,0
incremental,small,79,3275426621,0,0.00156,0.00156,0.0254194,0.0410914,3,2,0,0,1,0
incremental,small,80,3410842431,0,0.001571,0.001571,0.025521,0.0575289,3,2,0,0,1,0
incremental,small,81,3410844002,0,0.012264,0.010771,0.0351379,0.0595682,18,9,0,0,9,0
incremental,small,82,3410854773,0,0.015868,0.005116,0.0291297,0.0446083,8,4,0,0,4,0
incremental,small,83,3525978000,0,0.001571,0.001571,0.0257569,0.0866584,3,2,0,0,1,0
incremental,small,84,3525979571,0,0.014356,0.012864,0.03719,0.0652017,22,11,0,0,11,0
incremental,small,85,3549872977,0,0.001592,0.001592,0.0258555,0.0596934,3,2,0,0,1,0
incremental,small,86,3549874569,0,0.014624,0.013185,0.0376284,0.0645339,22,11,0,0,11,0
incremental,small,87,3851600274,0,0.001524,0.001524,0.0260024,0.101577,3,2,0,0,1,0
incremental,small,88,3851601798,0,0.014888,0.013385,0.0380792,0.0668573,22,11,0,0,11,0
incremental,small,89,3938008735,0,0.001533,0.001533,0.0260338,0.0691339,3,2,0,0,1,0
incremental,small,90,3938010268,0,0.012438,0.011024,0.0357333,0.0635512,18,9,0,0,9,0
incremental,small,91,3986760257,0,0.001509,0.001509,0.0265328,0.0632647,3,2,0,0,1,0
incremental,small,92,4051795348,0,0.001574,0.001574,0.0268394,0.080408,3,2,0,0,1,0
incremental,small,93,4051796922,0,0.003087,0.001735,0.026757,0.0399783,2,1,0,0,1,0
incremental,small,94,4186659991,0,0.00155,0.00155,0.0269579,0.0752375,3,2,0,0,1,0
incremental,small,95,4186661541,0,0.015254,0.013777,0.0389763,0.0682639,22,11,0,0,11,0
full,small,0,0,0,1.00806,1.00806,1.05763,19.67,3697,1956,0,134,1607,0
full,small,1,603309032,0,1.00208,1.00208,1.04958,1.07055,670,0,0,134,250,286
full,small,2,757955277,0,0.995438,0.995438,1.0498,1.10602,3,2,0,0,1,0
full,small,3,758950715,0,2.64769,1.65246,1.73036,1.76483,20,10,0,0,10,0
full,small,4,760949245,0,1.23935,1.23935,1.32018,1.34205,3,2,0,0,1,0
full,small,5,762188593,0,2.85155,1.61225,1.68717,1.74306,24,12,0,0,12,0
full,small,6,772013814,0,1.03939,1.03939,1.09197,1.13556,3,2,0,0,1,0
full,small,7,773053202,0,2.72141,1.68205,1.75066,1.77887,2,1,0,0,1,0
full,small,8,870116781,0,1.14549,1.14549,1.22403,1.26205,3,2,0,0,1,0
full,small,9,871262275,0,2.85867,1.71333,1.7908,1.82721,18,9,0,0,9,0
full,small,10,993518588,0,0.985481,0.985481,1.03777,1.12254,3,2,0,0,1,0
full,small,11,1107986333,0,1.3035,1.3035,1.37634,1.42096,3,2,0,0,1,0
full,small,12,1109289833,0,2.79683,1.49342,1.58188,1.61429,10,5,0,0,5,0
full,small,13,1119442249,0,1.07831,1.07831,1.13581,1.18791,3,2,0,0,1,0
full,small,14,1120520555,0,2.13719,1.0589,1.1182,1.14683,2,1,0,0,1,0
full,small,15,1135414792,0,1.49143,1.49143,1.57375,1.59788,3,2,0,0,1,0
full,small,16,1136906218,0,2.59027,1.09895,1.17727,1.20369,3,2,0,0,1,0
full,small,17,1345888435,0,1.06447,1.06447,1.12424,1.23608,3,2,0,0,1,0
full,small,18,1372983484,0,1.00434,1.00434,1.06071,1.11152,3,2,0,0,1,0
full,small,19,1373987827,0,2.02446,1.02022,1.07872,1.16896,22,11,0,0,11,0
full,small,20,1398938349,0,1.0785,1.0785,1.13416,1.181,3,2,0,0,1,0
full,small,21,1400016853,0,2.1437,1.06532,1.14692,1.1997,22,11,0,0,11,0
full,small,22,1423337461,0,1.07796,1.07796,1.13106,1.1717,3,2,0,0,1,0
full,small,23,1424415425,0,2.38024,1.30229,1.38243,1.43993,41,21,0,0,20,0
full,small,24,1437048669,0,1.05492,1.05492,1.10608,1.16946,3,2,0,0,1,0
full,small,25,1438103589,0,2.63103,1.57631,1.65423,1.72662,69,35,0,0,34,0
full,small,26,1573781565,0,1.43971,1.43971,1.51649,1.61701,3,2,0,0,1,0
full,small,27,1575221279,0,2.85305,1.41353,1.50095,1.53352,2,1,0,0,1,0
full,small,28,1585628702,0,1.41952,1.41952,1.50431,1.52732,3,2,0,0,1,0
full,small,29,1599232156,0,1.11023,1.11023,1.16587,1.19238,3,2,0,0,1,0
full,small,30,1600342387,0,2.25989,1.14977,1.20576,1.25513,23,12,0,0,11,0
full,small,31,1701549695,0,1.18354,1.18354,1.2382,1.3032,3,2,0,0,1,0
full,small,32,1702733237,0,3.20544,2.02192,2.10956,2.1329,2,1,0,0,1,0
full,small,33,1715626104,0,1.95191,1.95191,2.02935,2.06347,3,2,0,0,1,0
full,small,34,1717578014,0,3.51387,1.56205,1.64636,1.67881,2,1,0,0,1,0
full,small,35,1760607843,0,1.17805,1.17805,1.23547,1.33565,3,2,0,0,1,0
full,small,36,2018378034,0,1.1708,1.1708,1.22617,1.3375,3,2,0,0,1,0
full,small,37,2100114435,0,2.0003,2.0003,2.08993,2.14266,3,2,0,0,1,0
full,small,38,2102114738,0,3.1763,1.17619,1.23165,1.26995,8,4,0,0,4,0
full,small,39,2122978330,0,1.98845,1.98845,2.0724,2.11465,3,2,0,0,1,0
full,small,40,2124966777,0,3.93647,1.94806,2.03216,2.05919,4,2,0,0,2,0
full,small,41,2135463181,0,1.92119,1.92119,1.99663,2.02741,3,2,0,0,1,0
full,small,42,2137384367,0,3.826,1.90497,1.98782,2.04928,46,23,0,0,23,0
full,small,43,2140221305,0,1.14836,1.14836,1.20357,1.23595,3,2,0,0,1,0
full,small,44,2141369661,0,2.5505,1.40217,1.49629,1.57786,16,8,0,0,8,0
full,small,45,2149856512,0,1.21619,1.21619,1.27593,1.34138,3,2,0,0,1,0
full,small,46,2151072702,0,3.31592,2.09976,2.18255,2.2272,14,7,0,0,7,0
full,small,47,2175430886,0,2.10753,2.10753,2.19501,2.2399,3,2,0,0,1,0
full,small,48,2177538419,0,4.2669,2.15939,2.24038,2.30566,50,25,0,0,25,0
full,small,49,2199343200,0,2.24724,2.24724,2.32684,2.39043,3,2,0,0,1,0
full,small,50,2201590444,0,3.97388,1.72679,1.81257,1.87201,44,22,0,0,22,0
full,small,51,2211808788,0,2.12671,2.12671,2.20905,2.24306,3,2,0,0,1,0
full,small,52,2218820667,0,1.64266,1.64266,1.72917,1.75646,3,2,0,0,1,0
full,small,53,2326845291,0,1.87922,1.87922,1.96977,2.16877,3,2,0,0,1,0
full,small,54,2430254342,0,1.82176,1.82176,1.91687,1.96044,3,2,0,0,1,0
full,small,55,2432076104,0,3.09954,1.27798,1.34162,1.39273,6,3,0,0,3,0
full,small,56,2491248546,0,1.85501,1.85501,1.91917,2.06192,3,2,0,0,1,0
full,small,57,2639241405,0,1.37699,1.37699,1.4296,1.62391,3,2,0,0,1,0
full,small,58,2640618392,0,2.64283,1.26596,1.31783,1.35755,29,15,0,0,14,0
full,small,59,2737757904,0,1.43122,1.43122,1.48355,1.55733,3,2,0,0,1,0
full,small,60,2788104275,0,1.30243,1.30243,1.3541,1.39076,3,2,0,0,1,0
full,small,61,2789406705,0,2.70413,1.40171,1.45644,1.49862,14,7,0,0,7,0
full,small,62,2801006142,0,1.31206,1.31206,1.37882,1.43048,3,2,0,0,1,0
full,small,63,2851444514,0,1.31636,1.31636,1.37495,1.44485,3,2,0,0,1,0
full,small,64,2852760877,0,2.81107,1.49476,1.58474,1.63025,18,9,0,0,9,0
full,small,65,3073942566,0,1.33154,1.33154,1.39591,1.629,3,2,0,0,1,0
full,small,66,3094321339,0,1.41068,1.41068,1.47031,1.54122,3,2,0,0,1,0
full,small,67,3095732018,0,2.89681,1.48615,1.54904,1.58954,2,1,0,0,1,0
full,small,68,3238164741,0,1.38447,1.38447,1.43749,1.53766,3,2,0,0,1,0
full,small,69,3239549216,0,2.7303,1.34584,1.40441,1.44727,28,14,0,0,14,0
full,small,70,3261531764,0,1.42382,1.42382,1.47823,1.52851,3,2,0,0,1,0
full,small,71,3275426621,0,1.50649,1.50649,1.56885,1.59824,3,2,0,0,1,0
full,small,72,3410842431,0,1.62195,1.62195,1.70556,1.75117,3,2,0,0,1,0
full,small,73,3412464377,0,4.15255,2.53069,2.62123,2.66216,26,13,0,0,13,0
full,small,74,3525978000,0,1.4638,1.4638,1.53432,1.61596,3,2,0,0,1,0
full,small,75,3527441796,0,2.90976,1.44605,1.51304,1.57902,22,11,0,0,11,0
full,small,76,3549872977,0,1.51047,1.51047,1.57817,1.65776,3,2,0,0,1,0
full,small,77,3551383443,0,2.9649,1.45459,1.51652,1.57922,22,11,0,0,11,0
full,small,78,3851600274,0,2.18997,2.18997,2.28818,2.37481,3,2,0,0,1,0
full,small,79,3853790243,0,3.72977,1.53982,1.59512,1.65437,22,11,0,0,11,0
full,small,80,3938008735,0,1.40728,1.40728,1.46184,1.49791,3,2,0,0,1,0
full,small,81,3939416016,0,2.94674,1.53958,1.60003,1.64066,18,9,0,0,9,0
full,small,82,3986760257,0,1.70404,1.70404,1.76768,1.81724,3,2,0,0,1,0
full,small,83,4051795348,0,1.48921,1.48921,1.55159,1.61614,3,2,0,0,1,0
full,small,84,4053284560,0,4.08401,2.59503,2.69753,2.72696,2,1,0,0,1,0
full,small,85,4186659991,0,1.58486,1.58486,1.6526,1.74658,3,2,0,0,1,0
full,small,86,4188244847,0,3.16967,1.58489,1.64767,1.74634,22,11,0,0,11,0
incremental,small,0,0,1,1.04973,1.04973,1.10345,22.0301,3697,1956,0,134,1607,0
incremental,small,1,1049729,1,0,0.087757,0.113318,0.124132,670,0,0,134,248,288
incremental,small,2,757955277,1,0.001074,0.001074,0.0228179,0.0665414,3,2,0,0,1,0
incremental,small,3,757956351,1,0.004157,0.003291,0.023659,0.0403339,6,3,0,0,3,0
incremental,small,4,757959642,1,0.010409,0.007142,0.027939,0.04508,14,7,0,0,7,0
incremental,small,5,760949245,1,0.001276,0.001276,0.0221505,0.0336914,3,2,0,0,1,0
incremental,small,6,760950521,1,0.013332,0.012103,0.0327495,0.0604575,24,12,0,0,12,0
incremental,small,7,772013814,1,0.001245,0.001245,0.0220715,0.0727399,3,2,0,0,1,0
incremental,small,8,772015059,1,0.002644,0.001419,0.0220362,0.034509,2,1,0,0,1,0
incremental,small,9,870116781,1,0.001238,0.001238,0.0218301,0.051533,3,2,0,0,1,0
incremental,small,10,870118019,1,0.005463,0.004379,0.0250089,0.0458242,8,4,0,0,4,0
incremental,small,11,870122398,1,0.00966,0.005505,0.0264211,0.0422011,10,5,0,0,5,0
incremental,small,12,993518588,1,0.001303,0.001303,0.0225847,0.0987435,3,2,0,0,1,0
incremental,small,13,1107986333,1,0.001346,0.001346,0.0225686,0.0584075,3,2,0,0,1,0
incremental,small,14,1107987679,1,0.006762,0.005506,0.0269485,0.045439,10,5,0,0,5,0
incremental,small,15,1119442249,1,0.001409,0.001409,0.0230743,0.0462888,3,2,0,0,1,0
incremental,small,16,1119443658,1,0.002995,0.001604,0.0230706,0.0345998,2,1,0,0,1,0
incremental,small,17,1135414792,1,0.001558,0.001558,0.023282,0.037699,3,2,0,0,1,0
incremental,small,18,1135416350,1,0.002851,0.001401,0.0231813,0.0347797,3,2,0,0,1,0
incremental,small,19,1345888435,1,0.001369,0.001369,0.023145,0.0842551,3,2,0,0,1,0
incremental,small,20,1372983484,1,0.001385,0.001385,0.0231251,0.0437498,3,2,0,0,1,0
incremental,small,21,1372984869,1,0.012547,0.011269,0.0323318,0.0591366,22,11,0,0,11,0
incremental,small,22,1398938349,1,0.001271,0.001271,0.0223622,0.0586739,3,2,0,0,1,0
incremental,small,23,1398939620,1,0.01247,0.011316,0.0325368,0.0590383,22,11,0,0,11,0
incremental,small,24,1423337461,1,0.001274,0.001274,0.0223709,0.0531505,3,2,0,0,1,0
incremental,small,25,1423338735,1,0.010776,0.009517,0.0311698,0.0638178,19,10,0,0,9,0
incremental,small,26,1423348252,1,0.021401,0.011932,0.0337869,0.0589366,22,11,0,0,11,0
incremental,small,27,1437048669,1,0.001308,0.001308,0.0232046,0.0778359,3,2,0,0,1,0
incremental,small,28,1437049977,1,0.013031,0.011925,0.0337992,0.0643531,22,11,0,0,11,0
incremental,small,29,1437061902,1,0.037815,0.025902,0.0502917,0.0936224,47,24,0,0,23,0
incremental,small,30,1573781565,1,0.001379,0.001379,0.0236125,0.116931,3,2,0,0,1,0
incremental,small,31,1573782944,1,0.00342,0.002234,0.0214912,0.036415,2,1,0,0,1,0
incremental,small,32,1585628702,1,0.002088,0.002088,0.0216398,0.0430232,3,2,0,0,1,0
incremental,small,33,1599232156,1,0.002136,0.002136,0.021504,0.0387585,3,2,0,0,1,0
incremental,small,34,1599234292,1,0.022276,0.02025,0.0400238,0.0800081,23,12,0,0,11,0
incremental,small,35,1701549695,1,0.001455,0.001455,0.0241794,0.0824134,3,2,0,0,1,0
incremental,small,36,1701551150,1,0.003026,0.001599,0.0241343,0.0368,2,1,0,0,1,0
incremental,small,37,1715626104,1,0.001384,0.001384,0.0242055,0.0482904,3,2,0,0,1,0
incremental,small,38,1715627488,1,0.002954,0.00166,0.0241006,0.0388459,2,1,0,0,1,0
incremental,small,39,1760607843,1,0.00141,0.00141,0.0243099,0.0871062,3,2,0,0,1,0
incremental,small,40,2018378034,1,0.001392,0.001392,0.0241333,0.128316,3,2,0,0,1,0
incremental,small,41,2100114435,1,0.001428,0.001428,0.0243232,0.0662655,3,2,0,0,1,0
incremental,small,42,2100115863,1,0.006071,0.004836,0.0274213,0.0552694,8,4,0,0,4,0
incremental,small,43,2122978330,1,0.001386,0.001386,0.024391,0.0566436,3,2,0,0,1,0
incremental,small,44,2122979716,1,0.004235,0.002877,0.0255076,0.0420756,4,2,0,0,2,0
incremental,small,45,2135463181,1,0.001425,0.001425,0.024099,0.043598,3,2,0,0,1,0
incremental,small,46,2135464606,1,0.009772,0.008493,0.0315584,0.0555722,14,7,0,0,7,0
incremental,small,47,2135473099,1,0.027102,0.01877,0.0420699,0.0746997,32,16,0,0,16,0
incremental,small,48,2140221305,1,0.001392,0.001392,0.0248526,0.0378714,3,2,0,0,1,0
incremental,small,49,2140222697,1,0.010683,0.009325,0.0325263,0.0642208,16,8,0,0,8,0
incremental,small,50,2149856512,1,0.001417,0.001417,0.0245984,0.0934193,3,2,0,0,1,0
incremental,small,51,2149857929,1,0.010202,0.008818,0.0322585,0.0621841,14,7,0,0,7,0
incremental,small,52,2175430886,1,0.001392,0.001392,0.0248413,0.059376,3,2,0,0,1,0
incremental,small,53,2175432278,1,0.018824,0.017454,0.0411656,0.0786928,30,15,0,0,15,0
incremental,small,54,2175449732,1,0.029804,0.012399,0.0363611,0.0604088,20,10,0,0,10,0
incremental,small,55,2199343200,1,0.00144,0.00144,0.0251961,0.0788991,3,2,0,0,1,0
incremental,small,56,2199344640,1,0.008827,0.007543,0.0311693,0.057167,12,6,0,0,6,0
incremental,small,57,2199352183,1,0.026924,0.019683,0.0438091,0.0768392,32,16,0,0,16,0
incremental,small,58,2211808788,1,0.001427,0.001427,0.0253256,0.0499876,3,2,0,0,1,0
incremental,small,59,2218820667,1,0.001422,0.001422,0.0247362,0.04036,3,2,0,0,1,0
incremental,small,60,2326845291,1,0.001409,0.001409,0.0246321,0.210903,3,2,0,0,1,0
incremental,small,61,2430254342,1,0.001474,0.001474,0.0248098,0.0514579,3,2,0,0,1,0
incremental,small,62,2430255816,1,0.00525,0.003979,0.0273724,0.0481733,6,3,0,0,3,0
incremental,small,63,2491248546,1,0.001437,0.001437,0.0248618,0.10404,3,2,0,0,1,0
incremental,small,64,2639241405,1,0.001418,0.001418,0.0249802,0.133216,3,2,0,0,1,0
incremental,small,65,2639242823,1,0.017082,0.015784,0.0400525,0.0685015,29,15,0,0,14,0
incremental,small,66,2737757904,1,0.001692,0.001692,0.0251494,0.0897312,3,2,0,0,1,0
incremental,small,67,2788104275,1,0.001683,0.001683,0.0253376,0.0505472,3,2,0,0,1,0
incremental,small,68,2788105958,1,0.010023,0.008344,0.0323376,0.0623064,14,7,0,0,7,0
incremental,small,69,2801006142,1,0.001681,0.001681,0.025536,0.0608651,3,2,0,0,1,0
incremental,small,70,2851444514,1,0.001511,0.001511,0.0252734,0.0645952,3,2,0,0,1,0
incremental,small,71,2851446025,1,0.012074,0.010616,0.034607,0.0629173,18,9,0,0,9,0
incremental,small,72,3073942566,1,0.001627,0.001627,0.0255573,0.162791,3,2,0,0,1,0
incremental,small,73,3094321339,1,0.00156,0.00156,0.0254535,0.0582852,3,2,0,0,1,0
incremental,small,74,3094322899,1,0.003174,0.001631,0.0252724,0.037942,2,1,0,0,1,0
incremental,small,75,3238164741,1,0.001575,0.001575,0.0254779,0.0832661,3,2,0,0,1,0
incremental,small,76,3238166316,1,0.018025,0.01647,0.0413021,0.07397,28,14,0,0,14,0
incremental,small,77,3261531764,1,0.001631,0.001631,0.0259876,0.0589581,3,2,0,0,1,0
incremental,small,78,3275426621,1,0.001583,0.001583,0.0258162,0.0419669,3,2,0,0,1,0
incremental,small,79,3410842431,1,0.001587,0.001587,0.0254352,0.0578295,3,2,0,0,1,0
incremental,small,80,3410844018,1,0.012299,0.01079,0.0349622,0.0596452,18,9,0,0,9,0
incremental,small,81,3410854808,1,0.01588,0.005093,0.0292821,0.0450681,8,4,0,0,4,0
incremental,small,82,3525978000,1,0.001601,0.001601,0.0257165,0.0881729,3,2,0,0,1,0
incremental,small,83,3525979601,1,0.014694,0.013172,0.0378425,0.0665635,22,11,0,0,11,0
incremental,small,84,3549872977,1,0.001691,0.001691,0.0262034,0.060681,3,2,0,0,1,0
incremental,small,85,3549874668,1,0.014792,0.013254,0.0379293,0.0653682,22,11,0,0,11,0
incremental,small,86,3851600274,1,0.001658,0.001658,0.0262107,0.102924,3,2,0,0,1,0
incremental,small,87,3851601932,1,0.015013,0.013376,0.038255,0.0677836,22,11,0,0,11,0
incremental,small,88,3938008735,1,0.001593,0.001593,0.0265479,0.070831,3,2,0,0,1,0
incremental,small,89,3938010328,1,0.01291,0.011436,0.0363501,0.0649303,18,9,0,0,9,0
incremental,small,90,3986760257,1,0.001516,0.001516,0.0263511,0.0629722,3,2,0,0,1,0
incremental,small,91,4051795348,1,0.001526,0.001526,0.026875,0.0815588,3,2,0,0,1,0
incremental,small,92,4051796874,1,0.003048,0.001744,0.0264159,0.0383076,2,1,0,0,1,0
incremental,small,93,4186659991,1,0.001543,0.001543,0.0267147,0.0748392,3,2,0,0,1,0
incremental,small,94,4186661534,1,0.015217,0.013747,0.0392978,0.0688252,22,11,0,0,11,0
full,small,0,0,1,1.74869,1.74869,1.82922,20.4957,3697,1956,0,134,1607,0
full,small,1,603309032,1,1.00386,1.00386,1.05582,1.07778,670,0,0,134,248,288
full,small,2,757955277,1,0.923392,0.923392,0.975474,1.02874,3,2,0,0,1,0
full,small,3,758878669,1,2.05306,1.12987,1.20992,1.24509,20,10,0,0,10,0
full,small,4,760949245,1,1.14489,1.14489,1.2091,1.23083,3,2,0,0,1,0
full,small,5,762094140,1,2.15143,1.00658,1.05243,1.10826,24,12,0,0,12,0
full,small,6,772013814,1,0.976946,0.976946,1.03326,1.0771,3,2,0,0,1,0
full,small,7,772990760,1,1.9805,1.00357,1.05875,1.10036,2,1,0,0,1,0
full,small,8,870116781,1,1.03509,1.03509,1.08795,1.1482,3,2,0,0,1,0
full,small,9,871151869,1,2.10224,1.0673,1.12221,1.17902,18,9,0,0,9,0
full,small,10,993518588,1,0.975747,0.975747,1.03006,1.15486,3,2,0,0,1,0
full,small,11,1107986333,1,1.01385,1.01385,1.06964,1.11369,3,2,0,0,1,0
full,small,12,1109000181,1,2.78706,1.7733,1.85178,1.87942,10,5,0,0,5,0
