file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,6,29014,1263,1280000,764754463,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,7,37905,1257,640000,764442534,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,8,55878,1250,320000,764344132,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,9,48111,1254,160000,764323710,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,10,59899,1240,80000,764312627,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,11,63211,1140,40000,764306040,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,12,52651,1076,20000,764305272,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,13,51994,1083,10000,764304987,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,14,48104,1093,5000,764304984,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,15,94627,1064,2500,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,16,46621,1074,1250,764304984,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,17,86955,1085,625,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,18,72621,1107,312,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,19,54432,1099,156,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,20,62371,1084,78,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,21,63212,1074,39,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,22,55745,1073,19,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,23,65707,1094,9,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,24,79620,1075,4,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_289.min,0,25,63304,1071,2,764304978,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,0,12415,1246,81920000,1831449438,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,1,20565,1261,40960000,1722439718,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,2,17523,1261,20480000,1001520167,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,3,25363,1253,10240000,859571123,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,4,25417,1258,5120000,837240741,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,5,27043,1283,2560000,832717809,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,6,35400,1259,1280000,831314802,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,7,43510,1285,640000,830891893,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,8,54850,1260,320000,830840871,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,9,53592,1273,160000,830808984,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,10,53978,1247,80000,830809952,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,11,58304,1082,40000,830803114,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,12,58802,1070,20000,830802954,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,13,60238,1066,10000,830802723,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,14,74609,1086,5000,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,15,45448,1079,2500,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,16,67519,1078,1250,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,17,76499,1070,625,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,18,89501,1072,312,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,19,58210,1065,156,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,20,68754,1083,78,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,21,73550,1059,39,830802539,-1
general/synthetic/netgen/generated_approx/approx_netgen_8_12_702.min,0,22,82464,1064,19,830802539,-1
