test,file,iteration,algorithm_time,total_time
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,17.459850,18.35186505317688
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,17.183105,18.079057216644287
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,39.328962,40.67032718658447
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,39.383966,40.596476554870605
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,38.315871,39.588249921798706
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,17.545726,18.437557220458984
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,37.790787,39.06476545333862
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,17.039685,17.981042623519897
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,25.835961,26.873785495758057
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,16.684949,17.610747575759888
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,17.572018,18.461341857910156
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,17.187551,18.109709978103638
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,39.507964,40.755093574523926
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,39.501966,40.76660943031311
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,38.341644,39.62202262878418
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,17.577002,18.454752206802368
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,38.789459,40.08829951286316
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,17.069976,17.956899166107178
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,5.715474,6.04556679725647
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,2.922201,3.1905341148376465
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,3.413614,3.684739828109741
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,3.141630,3.4124372005462646
