file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,10,607786,2680,103,14851464423,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,11,602772,2709,34,14851464423,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,12,514608,2541,11,14851464423,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,13,886701,2592,3,14851464423,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_85.min,0,14,684347,2707,1,14851464423,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,0,11663,2971,6137856,151081547733,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,1,806420,2497,2045952,33259109690,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,2,714694,2829,681984,85220913701,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,3,3457884,2601,227328,15855051232,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,4,554614,2532,75776,15779727868,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,5,1369246,2906,25258,15750424031,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,6,853711,2690,8419,15746061405,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,7,1159395,2602,2806,15745246931,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,8,674432,2543,935,15745204948,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,9,1063224,2680,311,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,10,901931,3064,103,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,11,912027,2682,34,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,12,775449,2613,11,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,13,668409,2683,3,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_333.min,0,14,1362372,2550,1,15745202974,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,0,12397,2985,6137856,149199630111,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,1,782271,2650,2045952,31802548610,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,2,464733,2741,681984,60001987902,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,3,2456026,2716,227328,15138841128,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,4,436688,2734,75776,15072366990,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,5,1001550,2585,25258,15040296430,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,6,566101,2775,8419,15035599856,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,7,1073046,2782,2806,15034776175,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,8,862750,2771,935,15034717824,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,9,969572,2776,311,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,10,398923,2717,103,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,11,619314,2673,34,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,12,374298,2651,11,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,13,883819,2517,3,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_825.min,0,14,492037,2939,1,15034713510,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,0,11789,2999,6137856,142337752893,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,1,645559,2961,2045952,26451663941,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,2,494153,2631,681984,57533287832,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,3,2221565,2635,227328,13105411243,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,4,510392,2509,75776,13036399624,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,5,962049,2673,25258,13006144047,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,6,594885,2563,8419,13001034397,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,7,1281408,2636,2806,13000147666,-1
