file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,2,280889,28290,13653333,479304578,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,3,266993,28203,4551111,127179882,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,4,289800,28396,1517037,98112658,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,5,355147,28213,505679,96248647,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,6,440304,28507,168559,96026070,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,7,701711,28308,56186,95986726,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,8,750610,26580,18728,95982953,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,9,813528,26535,6242,95982238,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,10,1103842,26586,2080,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,11,835578,26596,693,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,12,1176985,26478,231,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,13,1068627,26690,77,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,14,1248085,26656,25,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,15,937310,26716,8,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,16,1179534,26576,2,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_458.min,0,17,801384,26657,1,95982117,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,0,145106,32197,122880000,1070361902,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,1,274872,32429,40960000,2575069220,-1
