test,file,iteration,algorithm_time,total_time
none,clusters/natural/google_trace/quincy/1hour/large_last.min,1,0.160089,1.54449462890625
all,clusters/natural/google_trace/quincy/1hour/large_last.min,2,0.211157,1.5402958393096924
none,clusters/natural/google_trace/quincy/1hour/large_last.min,2,0.164315,1.516345500946045
all,clusters/natural/google_trace/quincy/1hour/large_last.min,3,0.213498,1.5779032707214355
none,clusters/natural/google_trace/quincy/1hour/large_last.min,3,0.163738,1.5888276100158691
all,clusters/natural/google_trace/quincy/1hour/large_last.min,4,0.214544,1.6225605010986328
none,clusters/natural/google_trace/quincy/1hour/large_last.min,4,0.159596,1.527902364730835
all,clusters/natural/google_trace/quincy/1hour/large_last.min,5,0.210420,1.5562758445739746
none,clusters/natural/google_trace/quincy/1hour/large_last.min,5,0.160989,1.533141851425171
all,clusters/natural/google_trace/quincy/1hour/large_last.min,6,0.214043,1.603349208831787
none,clusters/natural/google_trace/quincy/1hour/large_last.min,6,0.160275,1.5513474941253662
all,clusters/natural/google_trace/quincy/1hour/large_last.min,7,0.211390,1.6128818988800049
none,clusters/natural/google_trace/quincy/1hour/large_last.min,7,0.160175,1.5167796611785889
all,clusters/natural/google_trace/quincy/1hour/large_last.min,8,0.213675,1.5754976272583008
none,clusters/natural/google_trace/quincy/1hour/large_last.min,8,0.162715,1.554811954498291
all,clusters/natural/google_trace/quincy/1hour/large_last.min,9,0.214372,1.5949993133544922
none,clusters/natural/google_trace/quincy/1hour/large_last.min,9,0.160206,1.5203406810760498
all,clusters/natural/google_trace/quincy/1hour/large_last.min,10,0.213223,1.5503888130187988
none,clusters/natural/google_trace/quincy/1hour/large_last.min,10,0.160010,1.5253024101257324
all,clusters/natural/google_trace/quincy/1hour/large_last.min,11,0.212250,1.546236276626587
none,clusters/natural/google_trace/quincy/1hour/large_last.min,11,0.161487,1.536074161529541
all,clusters/natural/google_trace/quincy/1hour/large_last.min,12,0.210309,1.552429437637329
none,clusters/natural/google_trace/quincy/1hour/large_last.min,12,0.164051,1.5335593223571777
all,clusters/natural/google_trace/quincy/1hour/large_last.min,13,0.213149,1.574671745300293
none,clusters/natural/google_trace/quincy/1hour/large_last.min,13,0.162543,1.5525929927825928
all,clusters/natural/google_trace/quincy/1hour/large_last.min,14,0.211011,1.5638673305511475
none,clusters/natural/google_trace/quincy/1hour/large_last.min,14,0.163549,1.517385721206665
all,clusters/natural/google_trace/quincy/1hour/large_last.min,15,0.213986,1.5820233821868896
none,clusters/natural/google_trace/quincy/1hour/large_last.min,15,0.159431,1.5124139785766602
all,clusters/natural/google_trace/quincy/1hour/large_last.min,16,0.211465,1.6092431545257568
none,clusters/natural/google_trace/quincy/1hour/large_last.min,16,0.160314,1.5492632389068604
all,clusters/natural/google_trace/quincy/1hour/large_last.min,17,0.212095,1.6079061031341553
none,clusters/natural/google_trace/quincy/1hour/large_last.min,17,0.161338,1.5401132106781006
all,clusters/natural/google_trace/quincy/1hour/large_last.min,18,0.212232,1.5713562965393066
none,clusters/natural/google_trace/quincy/1hour/large_last.min,18,0.164581,1.5903327465057373
all,clusters/natural/google_trace/quincy/1hour/large_last.min,19,0.212488,1.5867013931274414
none,clusters/natural/google_trace/quincy/1hour/large_last.min,19,0.160210,1.5905258655548096
all,clusters/natural/google_trace/quincy/1hour/large_last.min,20,0.215019,1.5882799625396729
none,clusters/natural/google_trace/quincy/1hour/large_last.min,20,0.160247,1.5599112510681152
all,clusters/natural/google_trace/quincy/1hour/large_last.min,21,0.212284,1.6034164428710938
none,clusters/natural/google_trace/quincy/1hour/large_last.min,21,0.158169,1.5188217163085938
all,clusters/natural/google_trace/quincy/1hour/large_last.min,22,0.210920,1.6036179065704346
